Date,Average Temperature_x,Anomaly,Maximun Temperature,Anomaly.1,Minimum Temperature,Anomaly.2,Year,Month,encode_state
195605,53,-1.3,65.2,-1.4,40.8,-1,1957,5,2
195606,68.2,4.5,80.3,4.8,56,4.1,1957,6,2
195607,65.4,-3.4,76.5,-4.2,54.2,-2.6,1957,7,2
195608,65.7,-0.6,77.4,-0.8,54,-0.3,1957,8,2
195609,53.9,-2.9,66.8,-1.5,41.1,-4.2,1957,9,2
195610,51.2,6.2,64.1,8.3,38.3,4.1,1957,10,2
195611,29.3,1.6,37.5,1.2,21.1,1.8,1957,11,2
195612,16.2,3.3,25.9,4.2,6.6,2.5,1957,12,2
195701,1.6,-4.9,12.5,-4,-9.3,-5.7,1958,1,2
195702,13.2,1.4,24.5,1.6,1.9,1,1958,2,2
195703,24.5,-0.5,35.7,0.1,13.4,-1.3,1958,3,2
195704,41.3,-0.2,52.8,0.1,29.7,-0.4,1958,4,2
195705,53.5,-0.8,66.1,-0.5,40.9,-0.9,1958,5,2
195706,62,-1.7,73.2,-2.3,50.6,-1.3,1958,6,2
195707,72.1,3.3,83.5,2.8,60.7,3.9,1958,7,2
195708,66,-0.3,77,-1.2,54.9,0.6,1958,8,2
195709,54.8,-2,65.8,-2.5,43.8,-1.5,1958,9,2
195710,44.5,-0.5,54,-1.8,34.9,0.7,1958,10,2
195711,28.4,0.7,35.1,-1.2,21.8,2.5,1958,11,2
195712,18.9,6,27.7,6,10.1,6,1958,12,2
195801,15.7,9.2,24.2,7.7,7.2,10.8,1959,1,2
195802,10.4,-1.4,21.8,-1.1,-1,-1.9,1959,2,2
195803,28.3,3.3,37.9,2.3,18.6,3.9,1959,3,2
195804,43.7,2.2,56.2,3.5,31.2,1.1,1959,4,2
195805,55.7,1.4,70.6,4,41,-0.8,1959,5,2
195806,58.5,-5.2,70.6,-4.9,46.3,-5.6,1959,6,2
195807,65.9,-2.9,77.3,-3.4,54.4,-2.4,1959,7,2
195808,66.5,0.2,79.5,1.3,53.5,-0.8,1959,8,2
195809,58,1.2,69.4,1.1,46.6,1.3,1959,9,2
195810,47.5,2.5,59.2,3.4,35.8,1.6,1959,10,2
195811,29.6,1.9,39.3,3,19.9,0.6,1959,11,2
195812,7.4,-5.5,17.3,-4.4,-2.4,-6.5,1959,12,2
195901,2.2,-4.3,12.5,-4,-8,-4.4,1960,1,2
195902,9,-2.8,21.3,-1.6,-3.4,-4.3,1960,2,2
195903,27.9,2.9,39,3.4,16.8,2.1,1960,3,2
195904,41.6,0.1,54.3,1.6,29,-1.1,1960,4,2
195905,55.7,1.4,67.6,1,43.9,2.1,1960,5,2
195906,66.4,2.7,78.2,2.7,54.5,2.6,1960,6,2
195907,69.4,0.6,82,1.3,56.7,-0.1,1960,7,2
195908,69.9,3.6,81.4,3.2,58.3,4,1960,8,2
195909,57.3,0.5,68.4,0.1,46.2,0.9,1960,9,2
195910,39.9,-5.1,48.1,-7.7,31.7,-2.5,1960,10,2
195911,19.2,-8.5,27.7,-8.6,10.6,-8.7,1960,11,2
195912,23.2,10.3,31,9.3,15.3,11.2,1960,12,2
196001,9.1,2.6,18.4,1.9,-0.2,3.4,1961,1,2
196002,12.4,0.6,22.9,0,1.9,1,1961,2,2
196003,15.8,-9.2,27.1,-8.5,4.5,-10.2,1961,3,2
196004,41,-0.5,51.4,-1.3,30.7,0.6,1961,4,2
196005,54.2,-0.1,66.7,0.1,41.6,-0.2,1961,5,2
196006,61.7,-2,73.6,-1.9,49.8,-2.1,1961,6,2
196007,68.8,0,81.6,0.9,56,-0.8,1961,7,2
196008,68.6,2.3,80.1,1.9,57,2.7,1961,8,2
196009,58.3,1.5,69.4,1.1,47.2,1.9,1961,9,2
196010,46.1,1.1,57.8,2,34.3,0.1,1961,10,2
196011,30.6,2.9,39,2.7,22.2,2.9,1961,11,2
196012,11.4,-1.5,21.2,-0.5,1.6,-2.5,1961,12,2
196101,7.3,0.8,18,1.5,-3.4,0.2,1962,1,2
196102,19.8,8,30.6,7.7,9.2,8.3,1962,2,2
196103,31.3,6.3,40.5,4.9,22.2,7.5,1962,3,2
196104,36.4,-5.1,46.6,-6.1,26.3,-3.8,1962,4,2
196105,52.1,-2.2,65.5,-1.1,38.7,-3.1,1962,5,2
196106,66,2.3,80,4.5,52.1,0.2,1962,6,2
196107,67.9,-0.9,79.8,-0.9,56,-0.8,1962,7,2
196108,69.4,3.1,82.6,4.4,56.2,1.9,1962,8,2
196109,56.2,-0.6,66.8,-1.5,45.6,0.3,1962,9,2
196110,46.7,1.7,58.2,2.4,35.3,1.1,1962,10,2
196111,28.7,1,37,0.7,20.5,1.2,1962,11,2
196112,10.8,-2.1,18.9,-2.8,2.6,-1.5,1962,12,2
196201,3.3,-3.2,13.4,-3.1,-6.8,-3.2,1963,1,2
196202,8.5,-3.3,18.2,-4.7,-1.3,-2.2,1963,2,2
196203,23.7,-1.3,32.2,-3.4,15.2,0.5,1963,3,2
196204,38.5,-3,49.8,-2.9,27.2,-2.9,1963,4,2
196205,56.3,2,66.7,0.1,45.8,4,1963,5,2
196206,63.5,-0.2,74.4,-1.1,52.5,0.6,1963,6,2
196207,65.6,-3.2,76.3,-4.4,55,-1.8,1963,7,2
196208,66.6,0.3,78.7,0.5,54.4,0.1,1963,8,2
196209,54.7,-2.1,66,-2.3,43.4,-1.9,1963,9,2
196210,48.2,3.2,59.1,3.3,37.3,3.1,1963,10,2
196211,33.3,5.6,41,4.7,25.5,6.2,1963,11,2
196212,15,2.1,24.6,2.9,5.6,1.5,1963,12,2
196301,-0.2,-6.7,8.8,-7.7,-9.3,-5.7,1964,1,2
196302,8.9,-2.9,20.6,-2.3,-2.8,-3.7,1964,2,2
196303,30.1,5.1,41.5,5.9,18.8,4.1,1964,3,2
196304,44,2.5,55.9,3.2,32.1,2,1964,4,2
196305,52.7,-1.6,64.5,-2.1,40.9,-0.9,1964,5,2
196306,67,3.3,78.6,3.1,55.4,3.5,1964,6,2
196307,70.1,1.3,81.6,0.9,58.6,1.8,1964,7,2
196308,66.2,-0.1,78,-0.2,54.4,0.1,1964,8,2
196309,59.6,2.8,71.2,2.9,48.1,2.8,1964,9,2
196310,55.6,10.6,68,12.2,43.1,8.9,1964,10,2
196311,33.9,6.2,43.3,7,24.5,5.2,1964,11,2
196312,6.3,-6.6,15,-6.7,-2.4,-6.5,1964,12,2
196401,15,8.5,25.1,8.6,4.8,8.4,1965,1,2
196402,17.5,5.7,30.1,7.2,4.8,3.9,1965,2,2
196403,20.3,-4.7,32,-3.6,8.6,-6.1,1965,3,2
196404,42.8,1.3,54.4,1.7,31.1,1,1965,4,2
196405,58.3,4,71.3,4.7,45.3,3.5,1965,5,2
196406,64.1,0.4,76.3,0.8,51.8,-0.1,1965,6,2
196407,71.5,2.7,83.9,3.2,59,2.2,1965,7,2
196408,63.5,-2.8,74.9,-3.3,52.1,-2.2,1965,8,2
196409,55.3,-1.5,66.3,-2,44.3,-1,1965,9,2
196410,45.2,0.2,56.6,0.8,33.8,-0.4,1965,10,2
196411,29.9,2.2,38.6,2.3,21.2,1.9,1965,11,2
196412,7,-5.9,15.9,-5.8,-1.8,-5.9,1965,12,2
196501,2.7,-3.8,13.9,-2.6,-8.6,-5,1966,1,2
196502,6.8,-5,19,-3.9,-5.2,-6.1,1966,2,2
196503,14.5,-10.5,25.4,-10.2,3.7,-11,1966,3,2
196504,39.9,-1.6,48.6,-4.1,31.1,1,1966,4,2
196505,55.4,1.1,66.8,0.2,43.9,2.1,1966,5,2
196506,63,-0.7,74.6,-0.9,51.4,-0.5,1966,6,2
196507,66.8,-2,78.1,-2.6,55.5,-1.3,1966,7,2
196508,65,-1.3,76.9,-1.3,53,-1.3,1966,8,2
196509,49.1,-7.7,57.5,-10.8,40.7,-4.6,1966,9,2
196510,47,2,57.8,2,36.1,1.9,1966,10,2
196511,27.6,-0.1,36.5,0.2,18.7,-0.6,1966,11,2
196512,21.3,8.4,28.6,6.9,14.1,10,1966,12,2
196601,-3.7,-10.2,6.6,-9.9,-14,-10.4,1967,1,2
196602,9.5,-2.3,21,-1.9,-2,-2.9,1967,2,2
196603,30.3,5.3,40,4.4,20.6,5.9,1967,3,2
196604,37.1,-4.4,46.1,-6.6,28.2,-1.9,1967,4,2
196605,50.3,-4,63,-3.6,37.5,-4.3,1967,5,2
196606,64.9,1.2,77,1.5,52.9,1,1967,6,2
196607,72,3.2,83.9,3.2,60.2,3.4,1967,7,2
196608,64.4,-1.9,75.5,-2.7,53.3,-1,1967,8,2
196609,57,0.2,69.3,1,44.7,-0.6,1967,9,2
196610,44.4,-0.6,56,0.2,32.8,-1.4,1967,10,2
196611,24.6,-3.1,33.5,-2.8,15.8,-3.5,1967,11,2
196612,12.3,-0.6,21.1,-0.6,3.6,-0.5,1967,12,2
196701,9.2,2.7,19.4,2.9,-1,2.6,1968,1,2
196702,4.2,-7.6,17.6,-5.3,-9,-9.9,1968,2,2
196703,26,1,36.7,1.1,15.4,0.7,1968,3,2
196704,40.2,-1.3,50.5,-2.2,29.8,-0.3,1968,4,2
196705,48.8,-5.5,61.4,-5.2,36.3,-5.5,1968,5,2
196706,62.8,-0.9,73.8,-1.7,51.8,-0.1,1968,6,2
196707,66.8,-2,79.2,-1.5,54.4,-2.4,1968,7,2
196708,64.3,-2,77.3,-0.9,51.2,-3.1,1968,8,2
196709,57.8,1,70.9,2.6,44.7,-0.6,1968,9,2
196710,43.4,-1.6,54,-1.8,32.8,-1.4,1968,10,2
196711,27.6,-0.1,36,-0.3,19.2,-0.1,1968,11,2
196712,15.7,2.8,24.2,2.5,7.2,3.1,1968,12,2
196801,7.9,1.4,18.1,1.6,-2.2,1.4,1969,1,2
196802,9.4,-2.4,20.9,-2,-2,-2.9,1969,2,2
196803,33.5,8.5,46.2,10.6,20.9,6.2,1969,3,2
196804,43.6,2.1,55.4,2.7,31.7,1.6,1969,4,2
196805,51,-3.3,62.5,-4.1,39.6,-2.2,1969,5,2
196806,63.4,-0.3,74.6,-0.9,52.1,0.2,1969,6,2
196807,67.2,-1.6,78.5,-2.2,55.9,-0.9,1969,7,2
196808,65.7,-0.6,77.2,-1,54.3,0,1969,8,2
196809,57.4,0.6,68.1,-0.2,46.7,1.4,1969,9,2
196810,46.7,1.7,56.5,0.7,36.9,2.7,1969,10,2
196811,30,2.3,36.9,0.6,23,3.7,1969,11,2
196812,11.1,-1.8,18.8,-2.9,3.5,-0.6,1969,12,2
196901,2.7,-3.8,11.5,-5,-6.2,-2.6,1970,1,2
196902,14,2.2,23.6,0.7,4.4,3.5,1970,2,2
196903,19,-6,30.4,-5.2,7.7,-7,1970,3,2
196904,44.1,2.6,55.3,2.6,32.8,2.7,1970,4,2
196905,55.4,1.1,67.7,1.1,43.1,1.3,1970,5,2
196906,57.3,-6.4,68.5,-7,46.1,-5.8,1970,6,2
196907,67.9,-0.9,79.3,-1.4,56.5,-0.3,1970,7,2
196908,69.8,3.5,82.8,4.6,56.7,2.4,1970,8,2
196909,58.1,1.3,69.5,1.2,46.6,1.3,1970,9,2
196910,41,-4,49.4,-6.4,32.4,-1.8,1970,10,2
196911,29.2,1.5,37.5,1.2,21,1.7,1970,11,2
196912,16,3.1,23.5,1.8,8.5,4.4,1970,12,2
197001,0.7,-5.8,10.4,-6.1,-8.9,-5.3,1971,1,2
197002,10.6,-1.2,23.2,0.3,-2,-2.9,1971,2,2
197003,19.5,-5.5,30.7,-4.9,8.4,-6.3,1971,3,2
197004,39.8,-1.7,50,-2.7,29.6,-0.5,1971,4,2
197005,53,-1.3,64.4,-2.2,41.5,-0.3,1971,5,2
197006,66.7,3,78.6,3.1,54.9,3,1971,6,2
197007,70.9,2.1,83.5,2.8,58.2,1.4,1971,7,2
197008,67.5,1.2,80.4,2.2,54.6,0.3,1971,8,2
197009,57.7,0.9,69.1,0.8,46.3,1,1971,9,2
197010,45.2,0.2,54.7,-1.1,35.7,1.5,1971,10,2
197011,27.1,-0.6,34.1,-2.2,20.2,0.9,1971,11,2
197012,10.5,-2.4,20,-1.7,1.1,-3,1971,12,2
197101,-0.3,-6.8,9.5,-7,-10.1,-6.5,1972,1,2
197102,12.5,0.7,22.8,-0.1,2.2,1.3,1972,2,2
197103,23.8,-1.2,33.2,-2.4,14.4,-0.3,1972,3,2
197104,42.6,1.1,55,2.3,30.3,0.2,1972,4,2
197105,52,-2.3,65.5,-1.1,38.6,-3.2,1972,5,2
197106,67.2,3.5,78.6,3.1,55.7,3.8,1972,6,2
197107,64.6,-4.2,76.4,-4.3,53,-3.8,1972,7,2
197108,65.7,-0.6,79,0.8,52.4,-1.9,1972,8,2
197109,58.1,1.3,69.6,1.3,46.5,1.2,1972,9,2
197110,48.5,3.5,57.8,2,39.1,4.9,1972,10,2
197111,28.4,0.7,35.6,-0.7,21.2,1.9,1972,11,2
197112,12.5,-0.4,21.3,-0.4,3.8,-0.3,1972,12,2
197201,0.7,-5.8,11.4,-5.1,-10,-6.4,1973,1,2
197202,5.8,-6,17,-5.9,-5.3,-6.2,1973,2,2
197203,22.6,-2.4,32.5,-3.1,12.7,-2,1973,3,2
197204,38.4,-3.1,48.3,-4.4,28.4,-1.7,1973,4,2
197205,58.2,3.9,70.1,3.5,46.3,4.5,1973,5,2
197206,63.8,0.1,76.8,1.3,50.9,-1,1973,6,2
197207,65.9,-2.9,77,-3.7,54.8,-2,1973,7,2
197208,66.6,0.3,77.8,-0.4,55.4,1.1,1973,8,2
197209,54.6,-2.2,65.8,-2.5,43.4,-1.9,1973,9,2
197210,41.5,-3.5,51.4,-4.4,31.6,-2.6,1973,10,2
197211,27.5,-0.2,33.2,-3.1,21.8,2.5,1973,11,2
197212,6.4,-6.5,14.9,-6.8,-2.2,-6.3,1973,12,2
197301,12.2,5.7,21.8,5.3,2.6,6.2,1974,1,2
197302,16,4.2,26.1,3.2,5.8,4.9,1974,2,2
197303,35.7,10.7,43.9,8.3,27.4,12.7,1974,3,2
197304,41.1,-0.4,52.3,-0.4,29.9,-0.2,1974,4,2
197305,52.8,-1.5,65,-1.6,40.7,-1.1,1974,5,2
197306,65,1.3,77,1.5,53,1.1,1974,6,2
197307,68.1,-0.7,79.7,-1,56.4,-0.4,1974,7,2
197308,69.3,3,80.3,2.1,58.2,3.9,1974,8,2
197309,55.9,-0.9,66.4,-1.9,45.4,0.1,1974,9,2
197310,50.5,5.5,60.8,5,40.2,6,1974,10,2
197311,28.8,1.1,36.5,0.2,21.2,1.9,1974,11,2
197312,11.8,-1.1,19.5,-2.2,4.1,0,1974,12,2
197401,5.2,-1.3,15.3,-1.2,-4.9,-1.3,1975,1,2
197402,12.1,0.3,24.1,1.2,0.2,-0.7,1975,2,2
197403,23.5,-1.5,33.1,-2.5,13.9,-0.8,1975,3,2
197404,42.1,0.6,53.2,0.5,31,0.9,1975,4,2
197405,50.6,-3.7,61,-5.6,40.1,-1.7,1975,5,2
197406,63.3,-0.4,75.9,0.4,50.8,-1.1,1975,6,2
197407,72.3,3.5,84.6,3.9,60,3.2,1975,7,2
197408,63.6,-2.7,74.9,-3.3,52.4,-1.9,1975,8,2
197409,52.8,-4,65.6,-2.7,40,-5.3,1975,9,2
197410,46.3,1.3,58,2.2,34.6,0.4,1975,10,2
197411,30.2,2.5,37.7,1.4,22.7,3.4,1975,11,2
197412,19.8,6.9,27.6,5.9,12.1,8,1975,12,2
197501,10.1,3.6,19.8,3.3,0.4,4,1976,1,2
197502,11.2,-0.6,21.4,-1.5,1,0.1,1976,2,2
197503,18.8,-6.2,29.3,-6.3,8.4,-6.3,1976,3,2
197504,35.1,-6.4,43.3,-9.4,27,-3.1,1976,4,2
197505,57.3,3,70,3.4,44.6,2.8,1976,5,2
197506,63.8,0.1,74.5,-1,53.1,1.2,1976,6,2
197507,71.9,3.1,84,3.3,59.8,3,1976,7,2
197508,66.4,0.1,78.1,-0.1,54.8,0.5,1976,8,2
197509,53.9,-2.9,65.1,-3.2,42.6,-2.7,1976,9,2
197510,47.9,2.9,59.5,3.7,36.3,2.1,1976,10,2
197511,31.6,3.9,41.2,4.9,22,2.7,1976,11,2
197512,13.4,0.5,21.8,0.1,5,0.9,1976,12,2
197601,6.2,-0.3,17.1,0.6,-4.7,-1.1,1977,1,2
197602,21.8,10,32.3,9.4,11.3,10.4,1977,2,2
197603,25,0,35.6,0,14.5,-0.2,1977,3,2
197604,46.8,5.3,59.6,6.9,33.9,3.8,1977,4,2
197605,54.3,0,68.7,2.1,39.8,-2,1977,5,2
197606,67,3.3,80.1,4.6,53.8,1.9,1977,6,2
197607,70.2,1.4,84.1,3.4,56.4,-0.4,1977,7,2
197608,68.9,2.6,82.7,4.5,55.1,0.8,1977,8,2
197609,57.7,0.9,72.3,4,43,-2.3,1977,9,2
197610,39.6,-5.4,51.3,-4.5,27.9,-6.3,1977,10,2
197611,22.9,-4.8,32.8,-3.5,13,-6.3,1977,11,2
197612,5.5,-7.4,16.8,-4.9,-5.8,-9.9,1977,12,2
197701,-3.3,-9.8,6.6,-9.9,-13.2,-9.6,1978,1,2
197702,17.5,5.7,27.8,4.9,7.1,6.2,1978,2,2
197703,32.8,7.8,42.2,6.6,23.4,8.7,1978,3,2
197704,48.5,7,61.3,8.6,35.7,5.6,1978,4,2
